,totalid
"352472,7384131",5.0
"352473,7388230",2.0
"352473,7389890",6.0
"352473,7413866",1.0
"352474,7400472",1.0
"352475,7386624",6.0
"352476,7397013",5.0
"352476,7411441",1.0
"352477,7385868",1.0
"352478,7401355",1.0
"352480,7382088",2.0
"352481,7397860",3.0
"352483,7383602",6.0
"352483,7385907",4.0
"352486,7385792",5.0
"352486,7399482",1.0
"352487,7386570",1.0
"352487,7397047",6.0
"352489,7395171",6.0
"352490,7394948",2.0
"352490,7397865",1.0
"352491,7380085",4.0
"352492,7384636",4.0
"352492,7388106",24.0
"352492,7388745",1.0
"352493,7410985",7.0
"352494,7386536",1.0
"352494,7395646",2.0
"352496,7385792",1.0
"352496,7388843",4.0
"352498,7380882",2.0
"352498,7398778",4.0
"352499,7401360",8.0
"352500,7379680",6.0
"352500,7382999",2.0
"352500,7384460",1.0
"352500,7401293",2.0
"352501,7401258",2.0
"352501,7401335",1.0
"352502,7382370",3.0
"352504,7401356",6.0
"352505,7398721",10.0
"352506,7394766",2.0
"352507,7382108",3.0
"352511,7388873",2.0
"352511,7394836",1.0
"352512,7381847",5.0
"352512,7386479",2.0
"352515,7392283",2.0
"352515,7396488",4.0
"352515,7396985",4.0
"352516,7398040",1.0
"352517,7380220",6.0
"352517,7395836",2.0
"352522,7396989",3.0
"352523,7383173",3.0
"352523,7384377",1.0
"352523,7394093",2.0
"352524,7385931",7.0
"352525,7386778",2.0
"352525,7394009",3.0
"352525,7394862",2.0
"352526,7388208",9.0
"352526,7399426",2.0
"352527,7381184",3.0
"352527,7396992",1.0
"352527,7413648",2.0
"352530,7396995",4.0
"352531,7400383",4.0
"352532,7385356",7.0
"352532,7386110",2.0
"352532,7386250",2.0
"352533,7396999",1.0
"352534,7379048",1.0
"352536,7397002",5.0
"352537,7379367",1.0
"352537,7394010",3.0
"352537,7401326",1.0
"352538,7384889",11.0
"352538,7401314",2.0
"352539,7380185",4.0
"352540,7413637",7.0
"352542,7392742",2.0
"352546,7400624",4.0
"352546,7400949",1.0
"352547,7399179",3.0
"352549,7404435",2.0
"352550,7394465",2.0
"352551,7392346",2.0
"352551,7400976",2.0
"352552,7396197",2.0
"352552,7398880",2.0
"352554,7386131",2.0
"352554,7392344",1.0
"352555,7378746",2.0
"352556,7394381",2.0
"352556,7394974",2.0
"352557,7382635",4.0
"352559,7392344",1.0
"352559,7396725",10.0
"352560,7401158",2.0
"352563,7398633",3.0
"352564,7382090",2.0
"352565,7380216",4.0
"352566,7399299",3.0
"352569,7398188",1.0
"352569,7412562",4.0
"352570,7383096",2.0
"352571,7388001",8.0
"352571,7398917",2.0
"352571,7400441",2.0
"352572,7378912",1.0
"352574,7390021",3.0
"352578,7398191",8.0
"352579,7409470",2.0
"352580,7399592",9.0
"352582,7379668",4.0
"352584,7379236",4.0
"352584,7401151",1.0
"352585,7400241",5.0
"352586,7396120",2.0
"352587,7388354",9.0
"352587,7401453",29.0
"352590,7386706",1.0
"352591,7380658",2.0
"352592,7384844",2.0
"352592,7388840",9.0
"352593,7378902",2.0
"352594,7378733",1.0
"352594,7388008",2.0
"352594,7388648",7.0
"352599,7395797",3.0
"352599,7396845",2.0
"352600,7388320",8.0
"352601,7398122",2.0
"352602,7380095",3.0
"352602,7394283",3.0
"352605,7411497",5.0
"352606,7400728",6.0
"352608,7394047",8.0
"352608,7397255",3.0
"352608,7401112",1.0
"352610,7378466",2.0
"352610,7384251",2.0
"352610,7396761",4.0
"352612,7389895",3.0
"352612,7396963",3.0
"352613,7395987",2.0
"352614,7401066",1.0
"352615,7385528",16.0
"352616,7384055",1.0
"352616,7401236",1.0
"352617,7372792",2.0
"352618,7388523",1.0
"352619,7398070",2.0
"352621,7398378",2.0
"352623,7380219",3.0
"352625,7383432",1.0
"352626,7383839",7.0
"352627,7382690",8.0
"352627,7385067",4.0
"352628,7388885",9.0
"352631,7382117",1.0
"352631,7398456",1.0
"352632,7401218",1.0
"352635,7387211",4.0
"352636,7394484",2.0
"352638,7401382",2.0
"352639,7386101",17.0
"352641,7394287",2.0
"352643,7390905",1.0
"352645,7397596",6.0
"352646,7388226",5.0
"352646,7395431",4.0
"352649,7383039",3.0
"352651,7394302",10.0
"352654,7390914",3.0
"352655,7381131",3.0
"352659,7378497",5.0
"352660,7385830",5.0
"352664,7383767",1.0
"352664,7387848",4.0
"352664,7398303",10.0
"352667,7401188",2.0
"352668,7379782",3.0
"352669,7379422",6.0
"352669,7389905",1.0
"352669,7399485",1.0
"352671,7386915",6.0
"352671,7387927",7.0
"352671,7395036",7.0
"352672,7383903",1.0
"352677,7397971",2.0
"352679,7389922",3.0
"352681,7380938",3.0
"352681,7384468",7.0
"352681,7399752",8.0
"352683,7389778",2.0
"352686,7397911",3.0
"352688,7378539",3.0
"352688,7397729",20.0
"352691,7378869",9.0
"352691,7399963",5.0
"352694,7389740",9.0
"352694,7395361",3.0
"352696,7389724",2.0
"352698,7383875",7.0
"352699,7382003",2.0
"352699,7382320",5.0
"352699,7401241",1.0
"352701,7387288",1.0
"352703,7383998",7.0
"352704,7384425",6.0
"352705,7384142",6.0
"352706,7401107",2.0
"352708,7387635",2.0
"352709,7384099",11.0
"352710,7400102",2.0
"352715,7380411",3.0
"352716,7387629",2.0
"352720,7391695",1.0
"352720,7400030",2.0
"352721,7380454",2.0
"352721,7399719",2.0
"352723,7389600",3.0
"352723,7394608",3.0
"352723,7411784",6.0
"352724,7384705",9.0
"352727,7389062",6.0
"352727,7389940",2.0
"352727,7390186",3.0
"352729,7388659",4.0
"352730,7393922",4.0
"352731,7400220",1.0
"352736,7386427",5.0
"352737,7400319",2.0
"352737,7406152",5.0
"352739,7379183",4.0
"352740,7399656",6.0
"352741,7382489",3.0
"352742,7394868",5.0
"352742,7404345",2.0
"352743,7396844",2.0
"352746,7387024",8.0
"352747,7394744",2.0
"352748,7401052",3.0
"352748,7409352",5.0
"352749,7390077",1.0
"352749,7401049",4.0
"352750,7386019",1.0
"352755,7396921",2.0
"352755,7409133",2.0
"352757,7390053",3.0
"352757,7403595",2.0
"352760,7401132",1.0
"352762,7389179",1.0
"352763,7388728",1.0
"352763,7398945",6.0
"352765,7391756",1.0
"352769,7389928",1.0
"352770,7378827",1.0
"352770,7379197",5.0
"352771,7383058",4.0
"352771,7398621",5.0
"352775,7389240",3.0
"352775,7396657",2.0
"352776,7405393",2.0
"352777,7394225",4.0
"352778,7378659",2.0
"352778,7388129",4.0
"352780,7409307",3.0
"352781,7387586",2.0
"352784,7390185",4.0
"352784,7400808",3.0
"352786,7383292",4.0
"352786,7389130",6.0
"352787,7401127",1.0
"352790,7396259",5.0
"352791,7384108",12.0
"352792,7383838",12.0
"352794,7379405",6.0
"352794,7398742",5.0
"352795,7387854",6.0
"352795,7405640",6.0
"352796,7398477",7.0
"352797,7378544",2.0
"352797,7386311",3.0
"352797,7400237",3.0
"352797,7400896",1.0
"352797,7401388",1.0
"352799,7379173",1.0
"352799,7393974",2.0
"352804,7389098",4.0
"352805,7378542",1.0
"352807,7398156",8.0
"352807,7411912",3.0
"352808,7389695",10.0
"352809,7401129",1.0
"352810,7406777",6.0
"352811,7397325",10.0
"352814,7400778",2.0
"352816,7389169",3.0
"352819,7401201",1.0
"352821,7384900",18.0
"352821,7398745",10.0
"352829,7381113",2.0
"352831,7400750",1.0
"352833,7405721",2.0
"352835,7400831",2.0
"352838,7379482",3.0
"352838,7400022",10.0
"352839,7385075",2.0
"352840,7385786",1.0
"352842,7390211",4.0
"352843,7384215",8.0
"352843,7393494",2.0
"352844,7400864",2.0
"352845,7394336",4.0
"352845,7397892",18.0
"352845,7400092",5.0
"352848,7397874",1.0
"352849,7396035",5.0
"352850,7401213",4.0
"352853,7399145",1.0
"352854,7399897",3.0
"352856,7389843",2.0
"352856,7410692",2.0
"352857,7383434",1.0
"352857,7389830",3.0
"352858,7382104",2.0
"352859,7406633",2.0
"352860,7397879",2.0
"352860,7400070",3.0
"352860,7400894",2.0
"352862,7389569",1.0
"352863,7395136",8.0
"352864,7400661",1.0
"352867,7378912",4.0
"352867,7400245",11.0
"352867,7401296",2.0
"352869,7380659",1.0
"352869,7388387",9.0
"352869,7389899",3.0
"352869,7395704",8.0
"352869,7397631",4.0
"352871,7398349",8.0
"352876,7396109",2.0
"352878,7400413",2.0
"352880,7396583",7.0
"352881,7389769",8.0
"352881,7401308",1.0
"352882,7400733",1.0
"352884,7405956",1.0
"352885,7389938",1.0
"352885,7401116",1.0
"352885,7407669",5.0
"352886,7401289",1.0
"352887,7384329",4.0
"352888,7385485",2.0
"352888,7403985",2.0
"352891,7380193",2.0
"352895,7395343",1.0
"352896,7396941",2.0
"352896,7401246",1.0
"352897,7400998",4.0
"352898,7394343",1.0
"352898,7396216",1.0
"352899,7400641",2.0
"352900,7383388",4.0
"352901,7397691",5.0
"352903,7385129",7.0
"352908,7385894",11.0
"352908,7398126",4.0
"352909,7399738",2.0
"352910,7397682",2.0
"352911,7379832",2.0
"352912,7379098",3.0
"352912,7401375",2.0
"352913,7383376",2.0
"352914,7396222",8.0
"352915,7406413",2.0
"352916,7401246",1.0
"352918,7389516",5.0
"352918,7397964",9.0
"352919,7385129",9.0
"352922,7389888",1.0
"352922,7389925",2.0
"352923,7397665",2.0
"352924,7396145",7.0
"352925,7380587",2.0
"352925,7385207",2.0
"352925,7401013",3.0
"352926,7401047",6.0
"352927,7385686",4.0
"352928,7390423",6.0
"352928,7395597",3.0
"352929,7395443",7.0
"352929,7403265",7.0
"352931,7389760",9.0
"352938,7401043",7.0
"352939,7400408",11.0
"352940,7401282",3.0
"352941,7394670",9.0
"352941,7400724",1.0
"352942,7371884",3.0
"352942,7384269",1.0
"352942,7411752",5.0
"352943,7389511",2.0
"352943,7406011",1.0
"352943,7412249",1.0
"352944,7389884",1.0
"352949,7404750",2.0
"352950,7379726",5.0
"352950,7384160",2.0
"352950,7390425",2.0
"352950,7405864",1.0
"352952,7381853",11.0
"352952,7408222",5.0
"352955,7395350",2.0
"352958,7384916",6.0
"352958,7401388",1.0
"352960,7384078",3.0
"352960,7401388",1.0
"352961,7399925",6.0
"352961,7400688",2.0
"352962,7398773",2.0
"352962,7409364",2.0
"352967,7394459",2.0
"352968,7404632",6.0
"352969,7390158",9.0
"352970,7398761",1.0
"352971,7393310",2.0
"352973,7408008",2.0
"352975,7401082",1.0
"352976,7401097",1.0
"352977,7378575",4.0
"352977,7401081",1.0
"352979,7379467",2.0
"352980,7400713",10.0
"352980,7401185",1.0
"352980,7401319",3.0
"352981,7379475",1.0
"352981,7398839",7.0
"352984,7400449",9.0
"352992,7395277",2.0
"352992,7396688",1.0
"352994,7410755",1.0
"352996,7385015",1.0
"352997,7405776",2.0
"352998,7389343",5.0
"352999,7380179",4.0
"352999,7382942",6.0
"353000,7396208",9.0
"353001,7389624",3.0
"353005,7383713",8.0
"353006,7400217",2.0
"353008,7400195",2.0
"353009,7382954",8.0
"353010,7395620",2.0
"353010,7401394",2.0
"353010,7408931",7.0
"353011,7383628",7.0
"353011,7395620",2.0
"353011,7412431",2.0
"353012,7401039",2.0
"353012,7408648",1.0
"353013,7383507",7.0
"353013,7389815",2.0
"353016,7374439",3.0
"353017,7379843",2.0
"353017,7397915",6.0
"353018,7399064",6.0
"353019,7401075",1.0
"353022,7411183",6.0
"353023,7390069",6.0
"353024,7399965",4.0
"353024,7400603",4.0
"353025,7395954",3.0
"353025,7407891",2.0
"353027,7397196",3.0
"353028,7385710",2.0
"353029,7381876",8.0
"353030,7385711",5.0
"353034,7396424",1.0
"353040,7381757",3.0
"353041,7400943",2.0
"353042,7380769",2.0
"353042,7406239",2.0
"353044,7383583",1.0
"353044,7400960",1.0
"353046,7379502",2.0
"353048,7400793",2.0
"353048,7403482",1.0
"353049,7394379",4.0
"353050,7380616",6.0
"353050,7398772",19.0
"353050,7400941",2.0
"353051,7403481",2.0
"353052,7389689",1.0
"353052,7404367",13.0
"353053,7396615",1.0
"353053,7401104",2.0
"353055,7394276",1.0
"353057,7379653",3.0
"353057,7411488",2.0
"353058,7379936",2.0
"353058,7391905",5.0
"353058,7401386",10.0
"353061,7394365",2.0
"353065,7396516",8.0
"353068,7389898",3.0
"353068,7398237",3.0
"353069,7384168",5.0
"353069,7395639",2.0
"353075,7391456",1.0
"353075,7404277",4.0
"353077,7379699",3.0
"353077,7394337",1.0
"353077,7406455",1.0
"353078,7382882",8.0
"353078,7398590",1.0
"353079,7391455",1.0
"353080,7380039",2.0
"353080,7381723",2.0
"353083,7395868",3.0
"353088,7380057",1.0
"353090,7395633",10.0
"353095,7398253",5.0
"353095,7401044",1.0
"353097,7399457",6.0
"353099,7389889",2.0
"353101,7394532",7.0
"353101,7395021",4.0
"353103,7398454",3.0
"353105,7390531",3.0
"353107,7390531",9.0
"353108,7389613",8.0
"353108,7411517",4.0
"353109,7379308",5.0
"353110,7397726",8.0
"353111,7381366",1.0
"353111,7396341",1.0
"353112,7400282",1.0
"353112,7408147",8.0
"353117,7396538",4.0
"353117,7408588",1.0
"353118,7389268",6.0
"353119,7372514",1.0
"353119,7383151",5.0
"353119,7391273",5.0
"353122,7407012",2.0
"353123,7396958",1.0
"353130,7394464",6.0
"353130,7397303",3.0
"353132,7401023",7.0
"353132,7409667",10.0
"353134,7407818",4.0
"353136,7378909",1.0
"353136,7391904",1.0
"353137,7396906",5.0
"353139,7409128",14.0
"353140,7389878",1.0
"353140,7398783",6.0
"353142,7412530",11.0
"353143,7412327",5.0
"353144,7409411",2.0
"353147,7372395",4.0
"353147,7389916",9.0
"353147,7395332",6.0
"353149,7398965",5.0
"353150,7411543",7.0
"353151,7381708",6.0
"353152,7396470",5.0
"353156,7379521",2.0
"353157,7409033",6.0
"353157,7412656",8.0
"353158,7379446",2.0
"353162,7379458",4.0
"353162,7384042",9.0
"353162,7398263",4.0
"353163,7389288",8.0
"353164,7411361",6.0
"353166,7395189",8.0
"353166,7395477",4.0
"353167,7396457",4.0
"353168,7380657",12.0
"353168,7381402",2.0
"353169,7403325",1.0
"353169,7408718",5.0
"353174,7381443",1.0
"353178,7384330",2.0
"353179,7385027",6.0
"353179,7390207",2.0
"353180,7395526",4.0
"353182,7383888",5.0
"353182,7400816",2.0
"353184,7379459",4.0
"353184,7390223",7.0
"353184,7394616",5.0
"353184,7411282",1.0
"353186,7378507",4.0
"353186,7383770",3.0
"353187,7390419",3.0
"353189,7407526",1.0
"353191,7400808",3.0
"353192,7400883",2.0
"353194,7396832",1.0
"353197,7394920",2.0
"353198,7407025",1.0
"353200,7397454",1.0
"353200,7409325",4.0
"353201,7401342",5.0
"353203,7399934",9.0
"353206,7395917",3.0
"353206,7400984",4.0
"353208,7407758",4.0
"353209,7399091",6.0
"353211,7406282",3.0
"353212,7400302",1.0
"353212,7412113",6.0
"353215,7396761",2.0
"353219,7383243",2.0
"353220,7378876",3.0
"353220,7400977",3.0
"353221,7394310",8.0
"353224,7396102",1.0
"353226,7389345",4.0
"353226,7400955",1.0
"353227,7400974",1.0
"353228,7390199",2.0
"353229,7399049",1.0
"353230,7390427",4.0
"353233,7382107",3.0
"353235,7389314",8.0
"353235,7392736",4.0
"353236,7380729",4.0
"353239,7380743",1.0
"353239,7401183",2.0
"353239,7406932",2.0
"353241,7400354",4.0
"353242,7406212",3.0
"353243,7384374",3.0
"353245,7395906",6.0
"353246,7394618",10.0
"353246,7407627",2.0
"353247,7384708",4.0
"353248,7383194",8.0
"353249,7381631",6.0
"353249,7390435",2.0
"353249,7411612",3.0
"353250,7391292",2.0
"353253,7383864",2.0
"353255,7383751",1.0
"353255,7389379",2.0
"353256,7399032",10.0
"353260,7395687",1.0
"353261,7403283",2.0
"353262,7383849",2.0
"353263,7396112",1.0
"353265,7400196",4.0
"353266,7383874",1.0
"353266,7408508",5.0
"353270,7383318",3.0
"353271,7372241",4.0
"353271,7399699",1.0
"353274,7395010",11.0
"353275,7407649",9.0
"353276,7396413",9.0
"353276,7399039",14.0
"353279,7394778",1.0
"353279,7396232",2.0
"353280,7397821",1.0
"353281,7394779",2.0
"353282,7399595",6.0
"353283,7400081",9.0
"353285,7384684",1.0
"353285,7407649",1.0
"353285,7408164",4.0
"353288,7397836",8.0
"353288,7407774",2.0
"353289,7382992",1.0
"353289,7397942",2.0
"353291,7389928",4.0
"353295,7396292",10.0
"353295,7405967",1.0
"353297,7379582",2.0
"353298,7388906",9.0
"353298,7399137",2.0
"353301,7397925",2.0
"353302,7382937",5.0
"353302,7393829",3.0
"353302,7394387",1.0
"353303,7380021",2.0
"353304,7397926",2.0
"353304,7399100",4.0
"353307,7397457",3.0
"353308,7379752",3.0
"353310,7394875",16.0
"353311,7398802",8.0
"353311,7400989",1.0
"353313,7395576",4.0
"353314,7383473",1.0
"353314,7384574",5.0
"353314,7401464",2.0
"353315,7383670",7.0
"353315,7390346",1.0
"353315,7412314",3.0
"353316,7394151",6.0
"353316,7394669",1.0
"353319,7407712",2.0
"353326,7401561",1.0
"353326,7408529",2.0
"353331,7382063",1.0
"353335,7383544",3.0
"353335,7391848",9.0
"353336,7383639",3.0
"353336,7389365",6.0
"353338,7389823",2.0
"353338,7410895",5.0
"353342,7401807",1.0
"353343,7397751",3.0
"353343,7402001",2.0
"353347,7390133",8.0
"353351,7378860",5.0
"353352,7379222",1.0
"353353,7388981",8.0
"353354,7380862",10.0
"353354,7398582",4.0
"353356,7387064",4.0
"353356,7390182",6.0
"353356,7398925",4.0
"353356,7400000",3.0
"353358,7411949",2.0
"353359,7398593",4.0
"353361,7379750",2.0
"353361,7400947",1.0
"353361,7405418",5.0
"353365,7411947",5.0
"353367,7397263",4.0
"353368,7379910",1.0
"353371,7400845",2.0
"353372,7394883",2.0
"353374,7405203",2.0
"353375,7395142",10.0
"353376,7396223",1.0
"353376,7401187",3.0
"353377,7408858",7.0
"353379,7397975",4.0
"353381,7380209",2.0
"353381,7382097",1.0
"353381,7394515",1.0
"353382,7400611",2.0
"353382,7411618",3.0
"353383,7395958",8.0
"353384,7400936",1.0
"353385,7389346",7.0
"353387,7400702",1.0
"353390,7383006",3.0
"353390,7383355",3.0
"353391,7379408",2.0
"353391,7391974",1.0
"353393,7384335",6.0
"353394,7397883",2.0
"353395,7400469",1.0
"353397,7384002",2.0
"353397,7394722",1.0
"353397,7396125",2.0
"353397,7399135",5.0
"353399,7411571",7.0
"353400,7408260",2.0
"353402,7397709",23.0
"353402,7398093",2.0
"353403,7399300",6.0
"353404,7400455",4.0
"353405,7381366",8.0
"353407,7389855",5.0
"353407,7399633",2.0
"353407,7412790",2.0
"353408,7391988",2.0
"353409,7395504",3.0
"353410,7384169",8.0
"353414,7407477",1.0
"353415,7368005",2.0
"353415,7380099",2.0
"353417,7379843",2.0
"353417,7397208",4.0
"353418,7394511",2.0
"353419,7398601",2.0
"353421,7394132",4.0
"353423,7387034",10.0
"353423,7396885",2.0
"353423,7408311",2.0
"353424,7400176",2.0
"353424,7400946",2.0
"353425,7395558",6.0
"353430,7392700",1.0
"353434,7400107",2.0
"353434,7405969",3.0
"353435,7389969",3.0
"353436,7383948",4.0
"353437,7394854",1.0
"353437,7396635",4.0
"353438,7379605",2.0
"353440,7384268",4.0
"353442,7388285",4.0
"353443,7392666",2.0
"353443,7411391",7.0
"353444,7395826",4.0
"353445,7389713",2.0
"353445,7397961",5.0
"353447,7377601",6.0
"353447,7396706",4.0
"353449,7394860",6.0
"353452,7380120",1.0
"353456,7389777",4.0
"353456,7389802",1.0
"353458,7398309",1.0
"353460,7403358",1.0
"353461,7388295",6.0
"353462,7397679",3.0
"353462,7405253",12.0
"353466,7389744",6.0
"353467,7401920",3.0
"353468,7412542",3.0
"353469,7395028",2.0
"353470,7400706",9.0
"353471,7380369",5.0
"353471,7382796",8.0
"353471,7389743",8.0
"353472,7378858",2.0
"353472,7395287",1.0
"353472,7399537",4.0
"353473,7394867",2.0
"353474,7398183",2.0
"353475,7382105",1.0
"353477,7380333",4.0
"353477,7401336",9.0
"353478,7389094",3.0
"353479,7407882",4.0
"353480,7390948",1.0
"353482,7381161",1.0
"353483,7396925",5.0
"353483,7397524",2.0
"353484,7389281",6.0
"353487,7382035",1.0
"353487,7408212",2.0
"353489,7388837",6.0
"353489,7400118",5.0
"353490,7388837",10.0
"353491,7395831",2.0
"353492,7373969",1.0
"353492,7401433",5.0
"353495,7409698",1.0
"353496,7384235",6.0
"353496,7400952",1.0
"353497,7397717",8.0
"353498,7389725",1.0
"353498,7394760",6.0
"353499,7381034",1.0
"353499,7400124",6.0
"353500,7400952",2.0
"353501,7408207",1.0
"353502,7387235",9.0
"353502,7390892",3.0
"353502,7412666",5.0
"353508,7404681",2.0
"353509,7396405",3.0
"353511,7400354",2.0
"353512,7411488",1.0
"353514,7380633",2.0
"353514,7383657",6.0
"353514,7397729",2.0
"353514,7411475",3.0
"353516,7390294",9.0
"353516,7399743",1.0
"353520,7379711",4.0
